REG;DEP;LIBDEP;DEPCOM;CODEPOSTAL;LIBCOM;NUMVOIE;INDREP;TYPVOIE;NOMVOIE;NUMAPPT;NUMBOITE;ESC;COULOIR;ETAGE;COMPLIDENT;ENTREE;BAT;IMMEU;COMPLGEO;LIEUDIT;QPV;TYPECONST;NBPIECE;SURFHAB;CONSTRUCT;LOCAT;PATRIMOINE;ORIGINE;FINAN;DATCONV;NEWLOGT;CUS;DPEENERGIE;DPESERRE;SRU_EXPIR;SRU_ALINEA;CODSEGPATRIM;nb
76;11;AUDE;11262;11100;NARBONNE;3;;BD;DU ROUSSILLON;2129;;;;1;;;;;;APT N.14 BATIMENT ELYCIA;1;C;3;502.0;1965;1966;1966;1;52;27/09/1995;;;C;D;;;;8.0
76;11;AUDE;11262;11100;NARBONNE;21;;RUE;DU RIEUTORD;;;13;;0;;;ENSEMBLE 1;;ADOMA SITE 2;;1;I;4;103.0;1971;1971;2015;3;99;08/04/2011;;;;;2055.0;2.0;114;1.0
76;11;AUDE;11262;11100;NARBONNE;25;;RUE;DU RIEUTORD;315;;3;;2;;;ENSEMBLE 1;;ADOMA SITE 4;;1;C;3;1841.0;1971;1971;2015;3;99;23/01/1986;;;;;2032.0;2.0;116;27.0
76;11;AUDE;11262;11100;NARBONNE;15;;RUE;DU RIEUTORD;;;5;;0;;;ENSEMBLE 1;;ADOMA SITE 3;;1;I;6;110.0;1971;1971;2015;3;99;08/12/1992;;;;;2027.0;2.0;115;1.0
76;11;AUDE;11262;11100;NARBONNE;30;;RUE;DU RIEUTORD;622;;6;;4;;;ENSEMBLE 1;;ADOMA SITE 4;;1;C;4;1660.0;1971;1971;2015;3;99;23/01/1986;;;;;2032.0;2.0;116;24.0
76;11;AUDE;11262;11100;NARBONNE;14;;RUE;DU RIEUTORD;;;10;;0;;;ENSEMBLE 1;;ADOMA SITE 3;;1;I;4;84.0;1971;1971;2015;3;99;08/12/1992;;;;;2027.0;2.0;115;1.0
76;11;AUDE;11262;11100;NARBONNE;13;;RUE;DU RIEUTORD;;;4;;0;;;ENSEMBLE 1;;ADOMA SITE 3;;2;I;4;84.0;1971;1971;2015;3;99;08/12/1992;;;;;2027.0;2.0;115;1.0
76;11;AUDE;11262;11100;NARBONNE;5;;RUE;DU RIEUTORD;;;1;;0;;;ENSEMBLE 1;;ADOMA SITE 3;;2;I;4;84.0;1971;1971;2015;3;99;08/12/1992;;;;;2027.0;2.0;115;1.0
76;11;AUDE;11262;11100;NARBONNE;7;;RUE;DU RIEUTORD;;;2;;0;;;ENSEMBLE 1;;ADOMA SITE 3;;1;I;4;84.0;1971;1971;2015;3;99;08/12/1992;;;;;2027.0;2.0;115;1.0
76;11;AUDE;11262;11100;NARBONNE;11;;RUE;DU RIEUTORD;;;3;;0;;;ENSEMBLE 1;;ADOMA SITE 3;;2;I;3;67.0;1971;1971;2015;3;99;08/12/1992;;;;;2027.0;2.0;115;1.0
76;11;AUDE;11262;11100;NARBONNE;29;;RUE;DU RIEUTORD;521;;5;;3;;;ENSEMBLE 1;;ADOMA SITE 4;;1;C;3;1866.0;1971;1971;2015;3;99;23/01/1986;;;;;2032.0;2.0;116;27.0
76;11;AUDE;11262;11100;NARBONNE;3;;RUE;DU RIEUTORD;;;12;;0;;;ENSEMBLE 1;;ADOMA SITE 3;;2;I;4;84.0;1971;1971;2015;3;99;28/08/1995;;;;;2027.0;2.0;115;1.0
76;11;AUDE;11262;11100;NARBONNE;6;;RUE;DU RIEUTORD;;;15;;0;;;ENSEMBLE 1;;ADOMA SITE 3;;1;I;4;84.0;1971;1971;2015;3;99;08/12/1992;;;;;2027.0;2.0;115;1.0
76;11;AUDE;11262;11100;NARBONNE;21B;;RUE;DU RIEUTORD;;;14;;0;;;ENSEMBLE 1;;ADOMA SITE 2;;1;I;3;81.0;1971;1971;2015;3;99;08/04/2011;;;;;2055.0;2.0;114;1.0
76;11;AUDE;11262;11100;NARBONNE;1;;RUE;DU RIEUTORD;;;14;;0;;;ENSEMBLE 1;;ADOMA SITE 3;;2;I;5;98.0;1971;1971;2015;3;99;08/12/1992;;;;;2027.0;2.0;115;1.0
76;11;AUDE;11262;11100;NARBONNE;8;;RUE;DU RIEUTORD;;;16;;0;;;ENSEMBLE 1;;ADOMA SITE 3;;1;I;4;84.0;1971;1971;2015;3;99;28/08/1995;;;;;2027.0;2.0;115;1.0
76;11;AUDE;11262;11100;NARBONNE;16;;RUE;DU RIEUTORD;;;11;;0;;;ENSEMBLE 1;;ADOMA SITE 3;;1;I;6;110.0;1971;1971;2015;3;99;08/12/1992;;;;;2027.0;2.0;115;1.0
76;11;AUDE;11262;11100;NARBONNE;10;;RUE;DU RIEUTORD;;;8;;0;;;ENSEMBLE 1;;ADOMA SITE 3;;1;I;3;67.0;1971;1971;2015;3;99;08/12/1992;;;;;2027.0;2.0;115;1.0
76;11;AUDE;11262;11100;NARBONNE;12;;RUE;DU RIEUTORD;;;9;;0;;;ENSEMBLE 1;;ADOMA SITE 3;;1;I;3;67.0;1971;1971;2015;3;99;08/12/1992;;;;;2027.0;2.0;115;1.0
76;11;AUDE;11262;11100;NARBONNE;4;;RUE;DU RIEUTORD;;;7;;0;;;ENSEMBLE 1;;ADOMA SITE 3;;1;I;4;84.0;1971;1971;2015;3;99;08/12/1992;;;;;2027.0;2.0;115;1.0
76;11;AUDE;11262;11100;NARBONNE;19B;;RUE;DU RIEUTORD;;;12;;0;;;ENSEMBLE 1;;ADOMA SITE 2;;1;I;4;103.0;1971;1971;2015;3;99;08/04/2011;;;;;2055.0;2.0;114;1.0
76;11;AUDE;11262;11100;NARBONNE;19;;RUE;DU RIEUTORD;;;11;;0;;;ENSEMBLE 1;;ADOMA SITE 2;;1;I;4;103.0;1971;1971;2015;3;99;08/04/2011;;;;;2055.0;2.0;114;1.0
76;11;AUDE;11262;11100;NARBONNE;17B;;RUE;DU RIEUTORD;;;10;;0;;;ENSEMBLE 1;;ADOMA SITE 2;;1;I;4;103.0;1971;1971;2015;3;99;08/04/2011;;;;;2055.0;2.0;114;1.0
76;11;AUDE;11262;11100;NARBONNE;17;;RUE;DU RIEUTORD;;;9;;0;;;ENSEMBLE 1;;ADOMA SITE 2;;1;I;3;81.0;1971;1971;2015;3;99;08/04/2011;;;;;2055.0;2.0;114;1.0
76;11;AUDE;11262;11100;NARBONNE;9;;RUE;DU RIEUTORD;;;13;;0;;;ENSEMBLE 1;;ADOMA SITE 3;;2;I;3;67.0;1971;1971;2015;3;99;08/12/1992;;;;;2027.0;2.0;115;1.0
76;11;AUDE;11262;11100;NARBONNE;2;;RUE;DU RIEUTORD;;;6;;0;;;ENSEMBLE 1;;ADOMA SITE 3;;1;I;5;98.0;1971;1971;2015;3;99;08/12/1992;;;;;2027.0;2.0;115;1.0
76;11;AUDE;11262;11100;NARBONNE;27;;RUE;DU RIEUTORD;408;;4;;1;;;ENSEMBLE 1;;ADOMA SITE 4;;1;C;4;1866.0;1971;1971;2015;3;99;23/01/1986;;;;;2032.0;2.0;116;27.0
76;11;AUDE;11262;11100;NARBONNE;27;;ALLEE;DU REC D'ARGENT;23;;1;;2;;;BA;;SAINT JEAN SAINT PIERRE (100 PLR);;2;C;4;1431.0;1974;1974;1974;1;99;01/07/1989;;;C;C;2023.0;2.0;22;21.0
76;11;AUDE;11262;11100;NARBONNE;11;;RUE;DU RAZES;;;15;;0;;;ENSEMBLE 1;;16 PLA TURENNE;;2;I;3;146.0;1987;1987;1987;1;12;01/09/1987;;;;;2021.0;2.0;52;2.0
76;11;AUDE;11262;11100;NARBONNE;3;;RUE;DU RAZES;;;10;;0;;;ENSEMBLE 1;;16 PLA TURENNE;;2;I;3;73.0;1987;1987;1987;1;12;01/09/1987;;;;;2021.0;2.0;52;1.0
76;11;AUDE;11262;11100;NARBONNE;5;;RUE;DU RAZES;;;11;;0;;;ENSEMBLE 1;;16 PLA TURENNE;;2;I;3;73.0;1987;1987;1987;1;12;01/09/1987;;;;;2021.0;2.0;52;1.0
76;11;AUDE;11262;11100;NARBONNE;9;;RUE;DU RAZES;;;13;;0;;;ENSEMBLE 1;;16 PLA TURENNE;;2;I;4;87.0;1987;1987;1987;1;12;01/09/1987;;;;;2021.0;2.0;52;1.0
76;11;AUDE;11262;11100;NARBONNE;7;;RUE;DU RAZES;;;12;;0;;;ENSEMBLE 1;;16 PLA TURENNE;;2;I;4;87.0;1987;1987;1987;1;12;01/09/1987;;;;;2021.0;2.0;52;1.0
76;11;AUDE;11262;11100;NARBONNE;11 B;;RUE;DU RAZES;;;16;;0;;;ENSEMBLE 1;;16 PLA TURENNE;;2;I;4;87.0;1987;1987;1987;1;12;01/09/1987;;;;;2021.0;2.0;52;1.0
76;11;AUDE;11262;11100;NARBONNE;1;;RUE;DU RAZES;;;9;;0;;;ENSEMBLE 1;;16 PLA TURENNE;;2;I;4;87.0;1987;1987;1987;1;12;01/09/1987;;;;;2021.0;2.0;52;1.0
76;11;AUDE;11262;11100;NARBONNE;2;;RUE;DU PUITS;;;12;;0;;;ENSEMBLE 1;;RESIDENCE ISLE SAINT-AMBROISE;;1;I;4;82.0;1992;1992;1992;1;12;01/01/1992;;;;;2025.0;2.0;61;1.0
76;11;AUDE;11262;11100;NARBONNE;6;;RUE;DU PUITS;;;14;;0;;;ENSEMBLE 1;;RESIDENCE ISLE SAINT-AMBROISE;;1;I;4;82.0;1992;1992;1992;1;12;01/01/1992;;;;;2025.0;2.0;61;1.0
76;11;AUDE;11262;11100;NARBONNE;4;;RUE;DU PUITS;;;13;;0;;;ENSEMBLE 1;;RESIDENCE ISLE SAINT-AMBROISE;;1;I;4;82.0;1992;1992;1992;1;12;01/01/1992;;;;;2025.0;2.0;61;1.0
76;11;AUDE;11262;11100;NARBONNE;2;;ALLEE;DU PICAUSSEL;57;;0;;0;;;0;ILOT 45;;;2;I;5;99.0;1980;1980;1980;1;12;30/06/1980;;13.0;B;C;2030.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;14;;ALLEE;DU PICAUSSEL;69;;0;;0;;;0;ILOT 45;;;2;I;5;99.0;1980;1980;1980;1;12;30/06/1980;;13.0;B;C;2030.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;13;;ALLEE;DU PICAUSSEL;68;;0;;0;;;0;ILOT 45;;;2;I;6;109.0;1980;1980;1980;1;12;30/06/1980;;13.0;B;C;2030.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;12;;ALLEE;DU PICAUSSEL;67;;0;;0;;;0;ILOT 45;;;2;I;4;88.0;1980;1980;1980;1;12;30/06/1980;;13.0;B;C;2030.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;9;;ALLEE;DU PICAUSSEL;64;;0;;0;;;0;ILOT 45;;;2;I;4;88.0;1980;1980;1980;1;12;30/06/1980;;13.0;B;C;2030.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;11;;ALLEE;DU PICAUSSEL;66;;0;;0;;;0;ILOT 45;;;2;I;4;88.0;1980;1980;1980;1;12;30/06/1980;;13.0;B;C;2030.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;1;;ALLEE;DU PICAUSSEL;56;;0;;0;;;0;ILOT 45;;;2;I;5;99.0;1980;1980;1980;1;12;30/06/1980;;13.0;B;C;2030.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;5;;ALLEE;DU PICAUSSEL;60;;0;;0;;;0;ILOT 45;;;2;I;6;109.0;1980;1980;1980;1;12;30/06/1980;;13.0;B;C;2030.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;31;;RUE;DU PIC DE NORE;1;;4;;0;;;ENSEMBLE 1;;ST JEAN ST PIERRE (40 HLM MONTAUT);;2;C;2;685.0;1978;1980;1980;1;52;01/01/1992;;;;;2026.0;2.0;35;10.0
76;11;AUDE;11262;11100;NARBONNE;14;;RUE;DU PEYROU;38;;0;;0;;;0;LES MONTS DE GENESTO III;;;2;I;5;99.0;1988;1988;1988;1;12;26/09/1986;;13.0;B;C;2021.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;18;;AVENUE;DU PEYROU;40;;0;;0;;;0;LES MONTS DE GENESTO III;;;2;I;5;99.0;1988;1988;1988;1;12;26/09/1986;;13.0;B;C;2021.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;29;;AVENUE;DU PEYROU;48;;0;;0;;;0;LES MONTS DE GENESTO III;;;2;I;4;80.0;1988;1988;1988;1;12;26/09/1986;;13.0;B;C;2021.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;31;;AVENUE;DU PEYROU;47;;0;;0;;;0;LES MONTS DE GENESTO III;;;2;I;4;80.0;1988;1988;1988;1;12;26/09/1986;;13.0;B;C;2021.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;27;;RUE;DU PECH MONTAUT;32;;2;;3;;;ENSEMBLE 1;;ST JEAN ST PIERRE (40 HLM MONTAUT);;2;C;4;710.0;1978;1980;1980;1;52;01/01/1992;;;;;2026.0;2.0;35;10.0
76;11;AUDE;11262;11100;NARBONNE;29;;RUE;DU PECH MONTAUT;32;;3;;3;;;ENSEMBLE 1;;ST JEAN ST PIERRE (40 HLM MONTAUT);;2;C;3;710.0;1978;1980;1980;1;52;01/01/1992;;;;;2026.0;2.0;35;10.0
76;11;AUDE;11262;11100;NARBONNE;25;;RUE;DU PECH MONTAUT;32;;1;;3;;;ENSEMBLE 1;;ST JEAN ST PIERRE (40 HLM MONTAUT);;2;C;2;680.0;1978;1980;1980;1;52;01/01/1992;;;;;2026.0;2.0;35;10.0
76;11;AUDE;11262;11100;NARBONNE;38;;RUE;DU MONT ALARIC;11;;6;;1;;;ENSEMBLE 1;;ST JEAN ST PIERRE (50 HLM ALARIC);;2;C;4;488.0;1978;1978;1978;1;52;01/01/1992;;;;;2026.0;2.0;34;7.0
76;11;AUDE;11262;11100;NARBONNE;28;;RUE;DU MONT ALARIC;32;;1;;3;;;ENSEMBLE 1;;ST JEAN ST PIERRE (50 HLM ALARIC);;2;C;4;606.0;1978;1979;1989;1;52;01/01/1992;;;;;2026.0;2.0;34;9.0
76;11;AUDE;11262;11100;NARBONNE;30;;RUE;DU MONT ALARIC;32;;2;;3;;;ENSEMBLE 1;;ST JEAN ST PIERRE (50 HLM ALARIC);;2;C;3;634.0;1978;1978;1978;1;52;01/01/1992;;;;;2026.0;2.0;34;9.0
76;11;AUDE;11262;11100;NARBONNE;34;;RUE;DU MONT ALARIC;12;;4;;1;;;ENSEMBLE 1;;ST JEAN ST PIERRE (50 HLM ALARIC);;2;C;2;610.0;1978;1978;1978;1;52;01/01/1992;;;;;2026.0;2.0;34;9.0
76;11;AUDE;11262;11100;NARBONNE;32;;RUE;DU MONT ALARIC;42;;3;;4;;;ENSEMBLE 1;;ST JEAN ST PIERRE (50 HLM ALARIC);;2;C;3;546.0;1978;1978;1978;1;52;01/01/1992;;;;;2026.0;2.0;34;9.0
76;11;AUDE;11262;11100;NARBONNE;39;;RUE;DU MONT ALARIC;53;;0;;0;;;0;ILOT 45;;;2;I;5;99.0;1980;1980;1980;1;12;30/06/1980;;13.0;B;C;2030.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;36;;RUE;DU MONT ALARIC;12;;5;;1;;;ENSEMBLE 1;;ST JEAN ST PIERRE (50 HLM ALARIC);;2;C;3;492.0;1978;1978;1978;1;52;01/01/1992;;;;;2026.0;2.0;34;7.0
76;11;AUDE;11262;11100;NARBONNE;15;;RUE;DU MAINE;1;;0;;0;;;0;LE HAMEAU DES VIGNES;;;2;I;4;81.0;1987;1987;1987;1;12;17/06/1986;;13.0;D;B;2020.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;17;;RUE;DU MAINE;2;;0;;0;;;0;LE HAMEAU DES VIGNES;;;2;I;4;81.0;1987;1987;1987;1;12;17/06/1986;;13.0;D;B;2020.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;17;;RUE;DU LIROU;;;17;;0;;;ENSEMBLE 2 LOYER MINORE;;29 PLA RSD SAINT-JEAN LA SOURCE 2;;2;I;4;87.0;2000;2000;2000;1;11;15/10/2000;;;;;2031.0;2.0;88;1.0
76;11;AUDE;11262;11100;NARBONNE;2;;IMPASSE;DU LIROU;;;2;;0;;;ENSEMBLE 1;;29 PLA RSD SAINT-JEAN LA SOURCE 2;;2;I;3;74.0;2000;2000;2000;1;12;15/10/2000;;;;;2031.0;2.0;88;1.0
76;11;AUDE;11262;11100;NARBONNE;2;;RUE;DU LIROU;;;2;;0;;;ENSEMBLE 2 LOYER MINORE;;29 PLA RSD SAINT-JEAN LA SOURCE 2;;2;I;4;86.0;2000;2000;2000;1;11;15/10/2000;;;;;2031.0;2.0;88;1.0
76;11;AUDE;11262;11100;NARBONNE;4;;RUE;DU LIROU;;;4;;0;;;ENSEMBLE 1;;29 PLA RSD SAINT-JEAN LA SOURCE 2;;2;I;3;74.0;2000;2000;2000;1;12;15/10/2000;;;;;2031.0;2.0;88;1.0
76;11;AUDE;11262;11100;NARBONNE;4;;IMPASSE;DU LIROU;;;4;;0;;;ENSEMBLE 2 LOYER MINORE;;29 PLA RSD SAINT-JEAN LA SOURCE 2;;2;I;3;74.0;2000;2000;2000;1;11;15/10/2000;;;;;2031.0;2.0;88;1.0
76;11;AUDE;11262;11100;NARBONNE;13;;RUE;DU LIROU;;;13;;0;;;ENSEMBLE 2 LOYER MINORE;;29 PLA RSD SAINT-JEAN LA SOURCE 2;;2;I;3;74.0;2000;2000;2000;1;11;15/10/2000;;;;;2031.0;2.0;88;1.0
76;11;AUDE;11262;11100;NARBONNE;3;;IMPASSE;DU LIROU;;;3;;0;;;ENSEMBLE 2 LOYER MINORE;;29 PLA RSD SAINT-JEAN LA SOURCE 2;;2;I;3;74.0;2000;2000;2000;1;11;15/10/2000;;;;;2031.0;2.0;88;1.0
76;11;AUDE;11262;11100;NARBONNE;21;;RUE;DU LIROU;;;21;;0;;;ENSEMBLE 1;;29 PLA RSD SAINT-JEAN LA SOURCE 2;;2;I;4;87.0;2000;2000;2000;1;12;15/10/2000;;;;;2031.0;2.0;88;1.0
76;11;AUDE;11262;11100;NARBONNE;6;;RUE;DU LIROU;;;6;;0;;;ENSEMBLE 2 LOYER MINORE;;29 PLA RSD SAINT-JEAN LA SOURCE 2;;2;I;3;74.0;2000;2000;2000;1;11;15/10/2000;;;;;2031.0;2.0;88;1.0
76;11;AUDE;11262;11100;NARBONNE;7;;RUE;DU LIROU;;;7;;0;;;ENSEMBLE 1;;29 PLA RSD SAINT-JEAN LA SOURCE 2;;2;I;3;74.0;2000;2000;2000;1;12;15/10/2000;;;;;2031.0;2.0;88;1.0
76;11;AUDE;11262;11100;NARBONNE;15;;RUE;DU LIROU;;;15;;0;;;ENSEMBLE 1;;29 PLA RSD SAINT-JEAN LA SOURCE 2;;2;I;3;74.0;2000;2000;2000;1;12;15/10/2000;;;;;2031.0;2.0;88;1.0
76;11;AUDE;11262;11100;NARBONNE;5;;IMPASSE;DU LIROU;;;5;;0;;;ENSEMBLE 1;;29 PLA RSD SAINT-JEAN LA SOURCE 2;;2;I;3;74.0;2000;2000;2000;1;12;15/10/2000;;;;;2031.0;2.0;88;1.0
76;11;AUDE;11262;11100;NARBONNE;3;;RUE;DU LIROU;;;3;;0;;;ENSEMBLE 1;;29 PLA RSD SAINT-JEAN LA SOURCE 2;;2;I;3;74.0;2000;2000;2000;1;12;15/10/2000;;;;;2031.0;2.0;88;1.0
76;11;AUDE;11262;11100;NARBONNE;11;;RUE;DU LIROU;;;11;;0;;;ENSEMBLE 1;;29 PLA RSD SAINT-JEAN LA SOURCE 2;;2;I;3;74.0;2000;2000;2000;1;12;15/10/2000;;;;;2031.0;2.0;88;1.0
76;11;AUDE;11262;11100;NARBONNE;7;;IMPASSE;DU LIROU;;;7;;0;;;ENSEMBLE 2 LOYER MINORE;;29 PLA RSD SAINT-JEAN LA SOURCE 2;;2;I;3;74.0;2000;2000;2000;1;11;15/10/2000;;;;;2031.0;2.0;88;1.0
76;11;AUDE;11262;11100;NARBONNE;19;;RUE;DU LIROU;;;19;;0;;;ENSEMBLE 1;;29 PLA RSD SAINT-JEAN LA SOURCE 2;;2;I;4;88.0;2000;2000;2000;1;12;15/10/2000;;;;;2031.0;2.0;88;1.0
76;11;AUDE;11262;11100;NARBONNE;1;;IMPASSE;DU LIROU;;;1;;0;;;ENSEMBLE 1;;29 PLA RSD SAINT-JEAN LA SOURCE 2;;2;I;3;74.0;2000;2000;2000;1;12;15/10/2000;;;;;2031.0;2.0;88;1.0
76;11;AUDE;11262;11100;NARBONNE;9;;RUE;DU LIROU;;;9;;0;;;ENSEMBLE 2 LOYER MINORE;;29 PLA RSD SAINT-JEAN LA SOURCE 2;;2;I;3;74.0;2000;2000;2000;1;11;15/10/2000;;;;;2031.0;2.0;88;1.0
76;11;AUDE;11262;11100;NARBONNE;1;;RUE;DU LIROU;;;1;;0;;;ENSEMBLE 2 LOYER MINORE;;29 PLA RSD SAINT-JEAN LA SOURCE 2;;2;I;3;74.0;2000;2000;2000;1;11;15/10/2000;;;;;2031.0;2.0;88;1.0
76;11;AUDE;11262;11100;NARBONNE;6;;IMPASSE;DU LIROU;;;6;;0;;;ENSEMBLE 1;;29 PLA RSD SAINT-JEAN LA SOURCE 2;;2;I;3;73.0;2000;2000;2000;1;12;15/10/2000;;;;;2031.0;2.0;88;1.0
76;11;AUDE;11262;11100;NARBONNE;5;;RUE;DU LIROU;;;5;;0;;;ENSEMBLE 2 LOYER MINORE;;29 PLA RSD SAINT-JEAN LA SOURCE 2;;2;I;3;74.0;2000;2000;2000;1;11;15/10/2000;;;;;2031.0;2.0;88;1.0
76;11;AUDE;11262;11100;NARBONNE;2;;RUE;DU LINON;;;25;;0;;;ENSEMBLE 1;;SAINT JEAN LA SOURCE;;2;I;5;92.0;1990;1990;1990;1;12;01/10/1990;;;;;2024.0;2.0;59;1.0
76;11;AUDE;11262;11100;NARBONNE;14;;RUE;DU LINON;;;31;;0;;;ENSEMBLE 1;;SAINT JEAN LA SOURCE;;2;I;5;92.0;1990;1990;1990;1;12;01/10/1990;;;;;2024.0;2.0;59;1.0
76;11;AUDE;11262;11100;NARBONNE;10;;RUE;DU LINON;;;29;;0;;;ENSEMBLE 1;;SAINT JEAN LA SOURCE;;2;I;5;92.0;1990;1990;1990;1;12;01/10/1990;;;;;2024.0;2.0;59;1.0
76;11;AUDE;11262;11100;NARBONNE;12;;RUE;DU LINON;;;30;;0;;;ENSEMBLE 1;;SAINT JEAN LA SOURCE;;2;I;5;92.0;1990;1990;1990;1;12;01/10/1990;;;;;2024.0;2.0;59;1.0
76;11;AUDE;11262;11100;NARBONNE;8;;RUE;DU LINON;;;28;;0;;;ENSEMBLE 1;;SAINT JEAN LA SOURCE;;2;I;5;92.0;1990;1990;1990;1;12;01/10/1990;;;;;2024.0;2.0;59;1.0
76;11;AUDE;11262;11100;NARBONNE;6;;RUE;DU LINON;;;27;;0;;;ENSEMBLE 1;;SAINT JEAN LA SOURCE;;2;I;5;92.0;1990;1990;1990;1;12;01/10/1990;;;;;2024.0;2.0;59;1.0
76;11;AUDE;11262;11100;NARBONNE;4;;RUE;DU LINON;;;26;;0;;;ENSEMBLE 1;;SAINT JEAN LA SOURCE;;2;I;5;92.0;1990;1990;1990;1;12;01/10/1990;;;;;2024.0;2.0;59;1.0
76;11;AUDE;11262;11100;NARBONNE;6;;RUE;DU LIMOUSIN;17;;0;;0;;;0;LE HAMEAU DES VIGNES;;;2;I;3;71.0;1987;1987;1987;1;12;17/06/1986;;13.0;D;B;2020.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;2;;RUE;DU LIMOUSIN;15;;0;;0;;;0;LE HAMEAU DES VIGNES;;;2;I;3;71.0;1987;1987;1987;1;12;17/06/1986;;13.0;D;B;2020.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;8;;RUE;DU LIMOUSIN;18;;0;;0;;;0;LE HAMEAU DES VIGNES;;;2;I;3;71.0;1987;1987;1987;1;12;17/06/1986;;13.0;D;B;2020.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;10;;RUE;DU LIMOUSIN;19;;0;;0;;;0;LE HAMEAU DES VIGNES;;;2;I;3;71.0;1987;1987;1987;1;12;17/06/1986;;13.0;D;B;2020.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;12;;RUE;DU LIMOUSIN;20;;0;;0;;;0;LE HAMEAU DES VIGNES;;;2;I;3;71.0;1987;1987;1987;1;12;17/06/1986;;13.0;D;B;2020.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;4;;RUE;DU LIMOUSIN;16;;0;;0;;;0;LE HAMEAU DES VIGNES;;;2;I;3;71.0;1987;1987;1987;1;12;17/06/1986;;13.0;D;B;2020.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;14;;RUE;DU LANGUEDOC;42;;4;;4;;;BATIMENT 1;;OPERATION MILLION;;1;C;4;519.0;1958;1958;1958;1;99;01/07/1995;;;;;2028.0;2.0;10;10.0
76;11;AUDE;11262;11100;NARBONNE;13;;RUE;DU LANGUEDOC;42;;3;;4;;;BATIMENT 1;;OPERATION MILLION;;1;C;3;402.0;1958;1958;1958;1;99;01/07/1995;;;;;2028.0;2.0;10;10.0
76;11;AUDE;11262;11100;NARBONNE;17;;RUE;DU LANGUEDOC;;;17;;1;;;BATIMENT 1;;PROFESSEUR FLEMING;;1;I;3;102.0;1959;1959;1959;1;99;01/07/1995;;;;;2028.0;2.0;9;2.0
76;11;AUDE;11262;11100;NARBONNE;11;;RUE;DU LANGUEDOC;41;;1;;4;;;BATIMENT 1;;OPERATION MILLION;;1;C;2;410.0;1958;1958;1958;1;99;01/07/1995;;;;;2028.0;2.0;10;10.0
76;11;AUDE;11262;11100;NARBONNE;15;;RUE;DU LANGUEDOC;;;15;;1;;;BATIMENT 1;;PROFESSEUR FLEMING;;1;I;4;102.0;1959;1959;1959;1;99;01/07/1995;;;;;2028.0;2.0;9;2.0
76;11;AUDE;11262;11100;NARBONNE;12;;RUE;DU LANGUEDOC;11;;2;;1;;;BATIMENT 1;;OPERATION MILLION;;1;C;3;519.0;1958;1958;1958;1;99;01/07/1995;;;;;2028.0;2.0;10;10.0
76;11;AUDE;11262;11100;NARBONNE;A;;RUE;DU GENIE;22;;1;;2;;;BATIMENT 1;;ARENES ROMAINES;;2;C;1;222.0;1959;1959;1959;1;99;01/01/1993;;;B;C;2027.0;2.0;12;6.0
76;11;AUDE;11262;11100;NARBONNE;B;;RUE;DU GENIE;21;;2;;2;;;BATIMENT 1;;ARENES ROMAINES;;2;C;1;251.0;1959;1959;1959;1;99;01/01/1993;;;B;C;2027.0;2.0;12;7.0
76;11;AUDE;11262;11100;NARBONNE;15;;AV;DU DOCTEUR FLEMING;6230;;;;0;;;;;;PORTE N.105 BAT C  - LA DOMITIENNE;2;C;2;1705.0;2011;2011;2015;3;14;18/12/2007;;;A;B;;;;27.0
76;11;AUDE;11262;11100;NARBONNE;22;;R;DU COMMERCE;4236;;;;1;;;;;;APT N.25 BAT B-RESIDENCE QUAI D'ALSACE;2;C;3;1697.0;1851;1989;1989;3;12;16/11/1987;;;D;B;;;;23.0
76;11;AUDE;11262;11100;NARBONNE;16;;RUE;DU COMMERCE;42;;4;;4;;;ENSEMBLE 1;;36 PLA ALSACE;;2;C;2;1419.0;1993;1993;1993;1;12;01/02/1993;;;;;2026.0;2.0;64;20.0
76;11;AUDE;11262;11100;NARBONNE;14;;RUE;DU COMMERCE;14;;3;;0;;;ENSEMBLE 1;;36 PLA ALSACE;;2;C;3;82.0;1993;1993;1993;1;12;01/02/1993;;;;;2026.0;2.0;64;1.0
